频道名,地址,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件,检测时间,状态码,ffprobe是否成功,视频编码,分辨率,帧率,音频,ffprobe探测时间
[VGA]abn africa (480p),https://t.freetv.fun/live/abn-africa-480p.m3u8,,RTB Africa,Africa,Africa,https://epg.pw/media/images/channel/2022/05/07/large/20220507001546506887_78.png,News,748x420,freetv-fun-all.txt,287,403,成功,h264,748x420,24.0,有音频,1.464
[SD]qazaqstan international (1080p),https://t.freetv.fun/live/qazaqstan-international-1080p.m3u8,,RTV International,Russia,Russia,https://epg.pw/media/uploads/tmp_logo/2014/05/23/20140523214937210461_54.jpg,Other,1920x1080,freetv-fun-all.txt,18,403,成功,h264,1920x1080,25.0,有音频,6.608
[HD]ช่อง fox sports 2,https://t.freetv.fun/live/ch-ng-fox-sports-2.m3u8,,FOX Sports 2,United States,United States,https://epg.pw/media/images/channel/2023/07/20/large/20230720210021959688_47.png,Sports,1280x720,freetv-fun-all.txt,20,403,成功,h264,1280x720,25.0,有音频,1.561
[BD]red bull tv,https://t.freetv.fun/live/red-bull-tv.m3u8,,Red Bull TV,United Kingdom,United Kingdom,https://epg.pw/media/images/channel/2022/05/16/large/20220516155835221115_90.jpg,Sports,1920x1080,freetv-fun-all.txt,18,403,成功,h264,1920x1080,30.0,有音频,4.678
[BD]goodtv,https://t.freetv.fun/live/goodtv-1.m3u8,,Good TV,Korea,Korea,https://epg.pw/media/images/channel/2022/12/24/large/20221224182510955186_74.jpeg,News,1920x1080,freetv-fun-all.txt,17,403,成功,h264,1920x1080,29.97002997002997,有音频,2.417
[BD]chc家庭影院,https://t.freetv.fun/live/chcjia-ting-ying-yuan-8.m3u8,,CHC家庭影院,China,China,https://epg.pw/media/images/channel/2023/07/20/large/20230720204118595367_23.png,Movies,1920x1080,freetv-fun-all.txt,304,403,成功,h264,1920x1080,28.0,有音频,1.089
[HD]euronews,https://t.freetv.fun/live/euronews-5.m3u8,,EuroNews Italia,France,France,https://epg.pw/media/images/channel/2022/04/18/large/20220418232530274489_44.png,News,1280x720,freetv-fun-all.txt,281,403,成功,h264,1280x720,25.0,有音频,7.951
[HD]ช่อง crime plus investigation,https://t.freetv.fun/live/ch-ng-crime-plus-investigation.m3u8,465040,Crime Investigation,United States,United States,https://epg.pw/media/images/channel/2022/12/28/large/20221228232959122383_97.png,Knowledge,1280x720,freetv-fun-all.txt,21,403,成功,h264,1280x720,25.0,有音频,1.723
[HD]history,https://t.freetv.fun/live/history.m3u8,,History(USA),United States,United States,https://epg.pw/media/images/channel/2022/05/23/large/20220523014634644875_63.jpg,Knowledge,1280x720,freetv-fun-all.txt,19,403,成功,h264,1280x720,29.97002997002997,有音频,1.782
[BD]music tv granada,https://t.freetv.fun/live/music-tv-granada.m3u8,,Music tv,India,India,https://epg.pw/media/uploads/tmp_logo/2015/06/02/20150602170136873196_31.png,Entertainment,1920x1080,freetv-fun-all.txt,20,403,成功,h264,1920x1080,29.97002997002997,有音频,4.223
[BD]comedy movies,https://t.freetv.fun/live/comedy-movies.m3u8,,Comedy Movies HD,United States,United States,https://epg.pw/media/,Movies,1920x1080,freetv-fun-all.txt,18,403,成功,h264,1920x1080,25.0,有音频,6.021
[SD]hbo *s,https://t.freetv.fun/live/hbo-s.m3u8,,HBO(TW),United States,United States,https://epg.pw/media/images/channel/2024/06/10/large/20240610185422140004_63.png,Movies,960x540,freetv-fun-all.txt,286,403,成功,h264,960x540,29.97002997002997,有音频,1.772
[BD]rai italia americas,https://t.freetv.fun/live/rai-italia-americas.m3u8,,Rai Italia,Italy,Italy,https://epg.pw/media/images/channel/2019/01/16/large/20190116223706790494_26.PNG,Generic,1920x1080,freetv-fun-all.txt,19,403,成功,h264,1920x1080,25.0,有音频,4.255
[HD]global news,https://t.freetv.fun/live/global-news-3.m3u8,,Global News,Canada,Canada,https://epg.pw/media/images/channel/2024/04/22/large/20240422035430526505_15.png,News,1280x720,freetv-fun-all.txt,19,403,成功,h264,1280x720,29.97002997002997,有音频,0.548
[HD]chc动作电影,https://t.freetv.fun/live/chcdong-zuo-dian-ying.m3u8,,CHC動作電影,China,China,https://epg.pw/media/images/channel/2023/07/20/large/20230720204146046493_74.png,Movies,1280x720,freetv-fun-all.txt,15,403,成功,h264,1280x720,25.0,有音频,0.595
[BD]oman sports tv,https://t.freetv.fun/live/oman-sports-tv.m3u8,,OMAN TV,Oman,Oman,https://epg.pw/media/images/channel/2024/03/13/large/20240313150229044538_15.png,Generic,426x240,freetv-fun-all.txt,20,403,成功,h264,426x240,25.0,有音频,6.160
[HD]motor racing,https://t.freetv.fun/live/motor-racing.m3u8,,Racing UK,United Kingdom,United Kingdom,https://epg.pw/media/uploads/tmp_logo/2015/02/11/20150211202256317139_27.jpg,Sports,1280x720,freetv-fun-all.txt,21,403,成功,h264,1280x720,30.0,有音频,3.328
[BD]oman tv,https://t.freetv.fun/live/oman-tv.m3u8,,OMAN TV,Oman,Oman,https://epg.pw/media/images/channel/2024/03/13/large/20240313150229044538_15.png,Generic,426x240,freetv-fun-all.txt,18,403,成功,h264,426x240,25.0,有音频,5.329
[BD]music channel,https://t.freetv.fun/live/music-channel.m3u8,,California Music Channel,United States,United States,https://epg.pw/media/images/channel/2019/01/06/large/20190106151417112281_33.png,Entertainment,1920x1080,freetv-fun-all.txt,18,403,成功,h264,1920x1080,29.97002997002997,有音频,1.239
[VGA]ebs plus 1,https://t.freetv.fun/live/ebs-plus-1-1.m3u8,,EBS Plus 1,Korea,Korea,https://epg.pw/media/images/channel/2022/12/24/large/20221224164513139147_76.jpeg,News,720x400,freetv-fun-all.txt,21,403,成功,h264,720x400,29.97002997002997,有音频,1.829
[VGA]ช่อง qvc japan,https://t.freetv.fun/live/ch-ng-qvc-japan.m3u8,,QVC Japan,Japan,Japan,https://epg.pw/media/images/channel/2021/12/12/large/20211212021009758839_20.png,Other,720x404,freetv-fun-all.txt,18,403,成功,h264,720x404,30.0,有音频,1.557
[BD]colors,https://t.freetv.fun/live/colors-1.m3u8,,Colors HD,India,India,https://epg.pw/media/images/channel/2019/09/09/large/20190909012032762279_50.png,Entertainment,1920x1080,freetv-fun-all.txt,18,403,成功,h264,1920x1080,50.0,有音频,5.522
[BD]karbala doc,https://t.freetv.fun/live/karbala-doc.m3u8,,Karbala TV,Iraq,Iraq,https://epg.pw/media/uploads/tmp_logo/2015/07/01/20150701112530242519_68.jpg,News,1920x1080,freetv-fun-all.txt,20,403,成功,h264,1920x1080,25.0,有音频,2.895
[HD]canal multivision,https://t.freetv.fun/live/canal-multivision.m3u8,,Canal eduvision,Colombia,Colombia,https://epg.pw/media/images/channel/2022/05/06/large/20220506174048197950_43.png,Entertainment,1280x720,freetv-fun-all.txt,280,403,成功,h264,1280x720,29.97002997002997,有音频,1.445
[HD]diaspora 24,https://t.freetv.fun/live/diaspora-24.m3u8,,DIASPORA24 ( Africa ),Africa,Africa,https://epg.pw/media/uploads/tmp_logo/2015/08/21/20150821162216804993_55.jpg,Generic,426x240,freetv-fun-all.txt,21,403,成功,h264,426x240,25.0,有音频,4.075
[BD]iqraa arabic,https://t.freetv.fun/live/iqraa-arabic.m3u8,,DW Arabic,Germany,Germany,https://epg.pw/media/images/channel/2024/02/05/large/20240205014305176923_17.png,News,640x360,freetv-fun-all.txt,21,403,成功,h264,640x360,25.0,有音频,9.471
[BD]rtm parlimen,https://t.freetv.fun/live/rtm-parlimen-1.m3u8,,RTM Parlimen,Malaysia,Malaysia,https://epg.pw/media/uploads/tmp_logo/2018/10/24/20181024151806518779_13.png,Generic,1920x1080,freetv-fun-all.txt,22,403,成功,h264,1920x1080,30.0,有音频,5.508
[HD]tv max,https://t.freetv.fun/live/tv-max-1.m3u8,,MAX,United States,United States,https://epg.pw/media/images/channel/2024/03/13/large/20240313151936372579_37.png,Generic,1280x720,freetv-fun-all.txt,19,403,成功,h264,1280x720,29.97002997002997,有音频,3.000
[BD]fashion tv,https://t.freetv.fun/live/fashion-tv-3.m3u8,55949,Fashion TV,France,France,https://epg.pw/media/images/channel/2022/04/25/large/20220425141945869569_85.jpg,Entertainment,1920x1080,freetv-fun-all.txt,20,403,成功,h264,1920x1080,25.0,有音频,1.234
[BD]cnn,https://t.freetv.fun/live/cnn-6.m3u8,464857,CNN HD,United States,United States,https://epg.pw/media/images/channel/2019/01/13/large/20190113215800701920_63.jpg,News,640x360,freetv-fun-all.txt,23,403,成功,h264,640x360,25.0,有音频,3.993
[BD]cnn brasil,https://t.freetv.fun/live/cnn-brasil-3.m3u8,,CN Brazil,Brazil,Brazil,https://epg.pw/media/images/channel/2022/05/27/large/20220527020654244584_90.png,Kids,1920x1080,freetv-fun-all.txt,23,403,成功,hevc,1920x1080,30.0,有音频,1.389
[BD]drive tv,https://t.freetv.fun/live/drive-tv.m3u8,,DIEU TV,France,France,https://epg.pw/media/images/channel/2022/05/06/large/20220506173820438012_69.png,Generic,1920x1080,freetv-fun-all.txt,19,403,成功,h264,1920x1080,25.0,有音频,6.877
[BD]motorvision,https://t.freetv.fun/live/motorvision.m3u8,,MOTORVISION HD,Thailand,Thailand,https://epg.pw/media/images/channel/2022/05/06/large/20220506174441707554_46.png,Sports,1920x1080,freetv-fun-all.txt,18,403,成功,h264,1920x1080,25.0,有音频,2.194
[VGA]crime & investigation *a,https://t.freetv.fun/live/crime-investigation-a.m3u8,465040,Crime Investigation,United States,United States,https://epg.pw/media/images/channel/2022/12/28/large/20221228232959122383_97.png,Knowledge,854x480,freetv-fun-all.txt,18,403,成功,h264,854x480,25.0,有音频,2.451
[HD]eet tv,https://t.freetv.fun/live/eet-tv.m3u8,,EET TV Tamil,Sri lanka,Sri lanka,https://epg.pw/media/,Generic,1280x720,freetv-fun-all.txt,21,403,成功,h264,1280x720,59.94005994005994,有音频,2.988
[BD]formula,https://t.freetv.fun/live/formula.m3u8,,Formula TV,Georgia,Georgia,https://epg.pw/media/images/channel/2020/04/23/large/20200423204734305666_79.png,Generic,1920x1080,freetv-fun-all.txt,23,403,成功,h264,1920x1080,24.0,有音频,6.868
[VGA]imam hussein tv 1,https://t.freetv.fun/live/imam-hussein-tv-1.m3u8,,IMAM HUSSEIN 2 TV,Iran,Iran,https://epg.pw/media/,Other,426x240,freetv-fun-all.txt,22,403,成功,h264,426x240,25.0,有音频,6.786
[VGA]ebs plus 1 ⓢ,https://t.freetv.fun/live/ebs-plus-1-s.m3u8,,EBS Plus 1,Korea,Korea,https://epg.pw/media/images/channel/2022/12/24/large/20221224164513139147_76.jpeg,News,720x400,freetv-fun-all.txt,18,403,成功,h264,720x400,29.97002997002997,有音频,3.362
[BD]cnn fast,https://t.freetv.fun/live/cnn-fast.m3u8,,CNN Fast,United States,United States,https://epg.pw/media/images/channel/2025/01/24/large/20250124234451189254_91.png,News,1920x1080,freetv-fun-all.txt,22,403,成功,h264,1920x1080,29.97002997002997,有音频,7.190
[BD]canal 32,https://t.freetv.fun/live/canal-32-1.m3u8,,Canal 3,Moldova,Moldova,https://epg.pw/media/images/channel/2022/05/06/large/20220506174522009953_10.png,Generic,1920x1080,freetv-fun-all.txt,22,403,成功,h264,1920x1080,50.0,有音频,5.023
[SD]citytv,https://t.freetv.fun/live/citytv.m3u8,,City TV,Canada,Canada,https://epg.pw/media/images/channel/2022/04/14/large/20220414154904496870_95.png,Generic,720x576,freetv-fun-all.txt,20,403,成功,h264,720x576,50.0,有音频,3.973
[HD]dora tv,https://t.freetv.fun/live/dora-tv-3.m3u8,,Dorar TV,Saudi Arabia,Saudi Arabia,https://epg.pw/media/uploads/tmp_logo/2017/03/21/20170321100723902700_14.jpg,Generic,426x240,freetv-fun-all.txt,22,403,成功,h264,426x240,30.0,有音频,3.197
[HD]nautical channel,https://t.freetv.fun/live/nautical-channel.m3u8,,Nautical Channel Russia,Russia,Russia,https://epg.pw/media/uploads/tmp_logo/2015/05/30/20150530111020641300_38.jpg,Sports,1280x720,freetv-fun-all.txt,18,403,成功,h264,1280x720,25.0,有音频,0.971
[BD]tv international,https://t.freetv.fun/live/tv-international.m3u8,,Nile TV International,Egypt,Egypt,https://epg.pw/media/uploads/tmp_logo/2014/06/13/20140613190932262067_77.png,Generic,1920x1080,freetv-fun-all.txt,281,403,成功,h264,1920x1080,25.0,有音频,4.071
[BD]etv,https://t.freetv.fun/live/etv-1.m3u8,,ETV,Mongolia,Mongolia,https://epg.pw/media/images/channel/2022/05/06/large/20220506164603528342_17.png,News,,freetv-fun-all.txt,21,403,成功,h264,,,有音频,10.335
[HD]haber türk,https://t.freetv.fun/live/haber-turk-1.m3u8,,Haber Turk,Türkiye,Türkiye,https://epg.pw/media/,Generic,640x360,freetv-fun-all.txt,20,403,成功,h264,640x360,25.0,有音频,7.043
[BD]HOY 77 *sg,https://t.freetv.fun/live/hoy-77-sg.m3u8,,HOY TV,Hong Kong,Hong Kong,https://epg.pw/media/images/channel/2023/07/22/large/20230722211941013059_20.png,News,1920x1080,freetv-fun-all.txt,285,403,成功,h264,1920x1080,50.0,有音频,0.681
[VGA]imam hussein tv 1,https://t.freetv.fun/live/imam-hussein-tv-1-1.m3u8,,IMAM HUSSEIN 2 TV,Iran,Iran,https://epg.pw/media/,Other,426x240,freetv-fun-all.txt,18,403,成功,h264,426x240,25.0,有音频,3.972
[BD]rt de,https://t.freetv.fun/live/rt-de.m3u8,7062,RT,Russia,Russia,https://epg.pw/media/img/logo/PUNLAND.PNG,News,640x360,freetv-fun-all.txt,287,403,成功,h264,640x360,25.0,有音频,13.207
[BD]world fashion channel en,https://t.freetv.fun/live/world-fashion-channel-en.m3u8,,Fashion World,France,France,https://epg.pw/media/images/channel/2020/03/03/large/20200303232008412011_84.png,Entertainment,1920x1080,freetv-fun-all.txt,19,403,成功,h264,1920x1080,25.0,有音频,1.764
[BD]dubai tv,https://t.freetv.fun/live/dubai-tv.m3u8,,Dubai Racing 2 TV,United Arab Emirates,United Arab Emirates,https://epg.pw/media/images/channel/2022/05/06/large/20220506163800003846_85.png,Sports,1920x1080,freetv-fun-all.txt,23,403,成功,h264,1920x1080,25.0,有音频,6.519
[SD]channel 8,https://t.freetv.fun/live/channel-8-1.m3u8,,Channel 8,Singapore,Singapore,https://epg.pw/media/images/channel/2023/09/22/large/20230922164216308037_71.png,Movies,640x360,freetv-fun-all.txt,21,403,成功,h264,640x360,25.0,有音频,3.690
[BD]cgtn,https://t.freetv.fun/live/cgtn-5.m3u8,,CGTN(Spain),Spain,Spain,https://epg.pw/media/uploads/tmp_logo/2018/05/16/20180516070123835480_63.jpg,News,1920x1080,freetv-fun-all.txt,16,403,成功,h264,1920x1080,25.0,有音频,2.888
[BD]hope channel north america (1080p),https://t.freetv.fun/live/hope-channel-north-america-1080p.m3u8,2241,Hope Channel,Other,Other,https://epg.pw/media/img/logo/2013/10/30/5d7eccbbdd8e762ee0929f30b598677a.png,Other,640x360,freetv-fun-all.txt,19,403,成功,h264,640x360,30.0,有音频,3.709
[BD]dubai sports 3,https://t.freetv.fun/live/dubai-sports-3-3.m3u8,,Dubai Sports UAE,United Arab Emirates,United Arab Emirates,https://epg.pw/media/images/channel/2024/03/13/large/20240313161442698741_15.png,Sports,1920x1080,freetv-fun-all.txt,23,403,成功,h264,1920x1080,25.0,有音频,5.604
[BD]pbs history,https://t.freetv.fun/live/pbs-history.m3u8,,History(USA),United States,United States,https://epg.pw/media/images/channel/2022/05/23/large/20220523014634644875_63.jpg,Knowledge,1920x1080,freetv-fun-all.txt,20,403,成功,h264,1920x1080,29.97002997002997,有音频,4.004
[HD]love hip hop,https://t.freetv.fun/live/love-hip-hop-1.m3u8,,Lofi Hip Hop,United States,United States,https://epg.pw/media/images/channel/2023/10/07/large/20231007175057250379_74.jpg,Music,426x240,freetv-fun-all.txt,18,403,成功,h264,426x240,30.0,有音频,2.315
[VGA]national geographic east,https://t.freetv.fun/live/national-geographic-east.m3u8,6303,National Geographic,Romania,Romania,https://epg.pw/media/images/channel/2022/05/06/large/20220506163824809340_39.png,Knowledge,640x360,freetv-fun-all.txt,21,403,成功,h264,640x360,59.94005994005994,有音频,4.019
[HD]the pet collective international,https://t.freetv.fun/live/the-pet-collective-international.m3u8,,LBC International,Lebanon,Lebanon,https://epg.pw/media/images/channel/2022/05/06/large/20220506174912035196_59.png,Generic,1280x720,freetv-fun-all.txt,20,403,成功,h264,1280x720,29.97002997002997,有音频,2.830
[BD]action hollywood movies,https://t.freetv.fun/live/action-hollywood-movies-3.m3u8,,Nollywood Movies,Nigeria,Nigeria,https://epg.pw/media/uploads/tmp_logo/2015/05/12/20150512032555403445_94.png,Movies,1920x1080,freetv-fun-all.txt,288,403,成功,h264,1920x1080,25.0,有音频,6.856
[BD]frisbee,https://t.freetv.fun/live/frisbee-1.m3u8,,Frisbee Tv,Italy,Italy,https://epg.pw/media/images/channel/2021/10/16/large/20211016152145055005_54.png,Kids,640x360,freetv-fun-all.txt,21,403,成功,h264,640x360,25.0,有音频,6.211
[VGA]medi 1 tv maghreb,https://t.freetv.fun/live/medi-1-tv-maghreb.m3u8,,Maghreb TV,Algeria,Algeria,https://epg.pw/media/uploads/tmp_logo/2014/06/13/20140613185412157968_81.png,Generic,1920x1080,freetv-fun-all.txt,14,403,成功,h264,1920x1080,25.0,有音频,3.885
[BD]deluxe music dance,https://t.freetv.fun/live/deluxe-music-dance.m3u8,,Deluxe Music,Germany,Germany,https://epg.pw/media/uploads/tmp_logo/2014/06/13/20140613202258799759_56.png,Entertainment,1920x1080,freetv-fun-all.txt,288,403,成功,h264,1920x1080,25.0,有音频,5.754
[BD]newsmaxtv,https://t.freetv.fun/live/newsmaxtv.m3u8,464863,Newsmax,United States,United States,https://epg.pw/media/images/channel/2021/01/21/large/20210121205319348415_63.png,News,462x240,freetv-fun-all.txt,19,403,成功,h264,462x240,29.97002997002997,有音频,0.835
[BD]action hollywood movies,https://t.freetv.fun/live/action-hollywood-movies-1.m3u8,,Nollywood Movies,Nigeria,Nigeria,https://epg.pw/media/uploads/tmp_logo/2015/05/12/20150512032555403445_94.png,Movies,1920x1080,freetv-fun-all.txt,280,403,成功,h264,1920x1080,25.0,有音频,6.306
[VGA]tv one,https://t.freetv.fun/live/tv-one-1.m3u8,,One TV Australia,Australia,Australia,https://epg.pw/media/images/channel/2021/11/13/large/20211113231053033929_49.png,Sports,576x324,freetv-fun-all.txt,19,403,成功,h264,576x324,30.0,有音频,2.061
[HD]ny en español,https://t.freetv.fun/live/ny-en-espanol.m3u8,,CNN en Español,United States,United States,https://epg.pw/media/images/channel/2022/05/06/large/20220506174411879285_41.png,News,426x240,freetv-fun-all.txt,22,403,成功,h264,426x240,30.0,有音频,1.872
[BD]gmm 25,https://t.freetv.fun/live/gmm-25-1.m3u8,,GMM25,Thailand,Thailand,https://epg.pw/media/images/channel/2023/10/15/large/20231015210331001022_54.jpg,Generic,640x360,freetv-fun-all.txt,21,403,成功,h264,640x360,25.0,有音频,7.118
[HD]euronews de,https://t.freetv.fun/live/euronews-de-1.m3u8,,Euronews EN,France,France,https://epg.pw/media/images/channel/2022/04/15/large/20220415222143362947_72.png,News,1280x720,freetv-fun-all.txt,288,403,成功,h264,1280x720,25.0,有音频,14.181
[BD]hope channel philippines,https://t.freetv.fun/live/hope-channel-philippines.m3u8,2241,Hope Channel,Other,Other,https://epg.pw/media/img/logo/2013/10/30/5d7eccbbdd8e762ee0929f30b598677a.png,Other,640x360,freetv-fun-all.txt,18,403,成功,h264,640x360,30.0,有音频,7.744
[BD]campus tv,https://t.freetv.fun/live/campus-tv-1.m3u8,,Capul TV,Türkiye,Türkiye,https://epg.pw/media/uploads/tmp_logo/2014/05/23/20140523220041863275_32.jpg,Entertainment,426x240,freetv-fun-all.txt,286,403,成功,h264,426x240,30.0,有音频,9.690
[BD]cgtn documentary,https://t.freetv.fun/live/cgtn-documentary-1.m3u8,,CGTN Documentary,China,China,https://epg.pw/media/images/channel/2022/04/29/large/20220429020115798784_73.png,Knowledge,1920x1080,freetv-fun-all.txt,22,403,成功,h264,1920x1080,25.0,有音频,3.887
[SD]disney channel,https://t.freetv.fun/live/disney-channel-1.m3u8,,Disney Channel(IN),Indonesia,Indonesia,https://epg.pw/media/images/channel/2022/05/10/large/20220510162628655897_28.jpg,Kids,720x576,freetv-fun-all.txt,20,403,成功,h264,720x576,50.0,有音频,3.088
[HD]nbc news now,https://t.freetv.fun/live/nbc-news-now-2.m3u8,,NBC News Now FHD,United States,United States,https://epg.pw/media/images/channel/2022/05/10/large/20220510220350576788_58.png,News,426x240,freetv-fun-all.txt,19,403,成功,h264,426x240,30.0,有音频,3.942
[HD]nicktoons,https://t.freetv.fun/live/nicktoons-1.m3u8,,Nicktoons CIS,Russia,Russia,https://epg.pw/media/images/channel/2024/04/04/large/20240404170350457530_44.png,Kids,426x240,freetv-fun-all.txt,12,403,成功,h264,426x240,30.0,有音频,2.169
