频道名,地址,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件,检测时间,状态码,ffprobe是否成功,视频编码,分辨率.1,帧率,音频,ffprobe探测时间,检测次数,动态级别,平均抓帧时间,抓帧失败次数,出现最多次数phash的次数,出现最多次数的phash值
万州综合频道,http://123.146.162.24:8017/iTXwrGs/800/live.m3u8,,,,,,重庆,720x576,zbefine.txt,510,200,成功,h264,720x576,25.0,有音频,7.461,16,0,1.5985979069999985,0,48,fe00000000000000
邓州新闻,http://live.dxhmt.cn:9081/tv/11381-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,230,200,成功,h264,1920x1080,25.0,有音频,8.381,16,408,12.390533082000047,3,36,
金川乡村频道,http://139.203.180.9:90/live/jcxc.m3u8,,,,,,四川,1024x576,zbefine.txt,775,200,成功,h264,1024x576,25.0,有音频,5.463,16,88,3.0187524583333243,1,9,db86081b7672b9c6
固镇新闻频道,http://www.guzhenm.com:7001/hls/hd-live.m3u8,,,,,,安徽,1920x1080,zbefine.txt,890,200,成功,h264,1920x1080,25.0,有音频,5.63,16,408,6.762194860333314,0,12,
哈尔滨生活,http://stream.hrbtv.net/shpd/sd/live.m3u8,,,,,,黑龙江,640x480,zbefine.txt,277,200,成功,h264,640x480,25.0,有音频,3.477,15,364,6.125236952666644,0,3,
固镇影视频道,http://www.guzhenm.com:7004/hls/hd-live.m3u8,,,,,,安徽,720x576,zbefine.txt,862,200,成功,h264,720x576,25.0,有音频,4.494,16,0,4.6746641673333515,0,48,8000000000000000
获嘉综合频道,http://live.dxhmt.cn:9081/tv/10724-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,1033,200,成功,h264,1920x1080,25.0,有音频,12.569,16,388,9.760131838999996,3,36,
舞钢新闻综合,http://live.dxhmt.cn:9081/tv/10481-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,231,200,成功,h264,1920x1080,25.0,有音频,9.441,16,408,,3,39,
万州三峡移民,http://123.146.162.24:8017/c2F0hmi/1000/live.m3u8,,,,,,重庆,720x576,zbefine.txt,255,200,成功,h264,720x576,25.0,有音频,1.527,16,0,1.5733820960000078,0,48,fe00000000000000
金川乡村频道,http://live.jinchuanrmt.com:90/live/jcxc.m3u8,,,,,,四川,1024x576,zbefine.txt,1301,200,成功,h264,1024x576,25.0,有音频,3.271,16,162,3.865158721333311,0,3,8769727126de4f11
武进新闻频道,https://live.wjyanghu.com/live/CH1.m3u8,,,,,,江苏,720x576,zbefine.txt,1452,200,成功,h264,720x576,25.0,有音频,4.449,16,273,7.474213731999991,0,6,ede4923a6dc7a80c
松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8,,,,,,四川,1920x1080,zbefine.txt,1060,200,成功,h264,1920x1080,25.0,有音频,1.968,16,394,3.0032074319999915,0,2,939d10fa781a7ba1
哈尔滨娱乐,http://stream.hrbtv.net/ylpd/sd/live.m3u8,,,,,,黑龙江,640x480,zbefine.txt,276,200,成功,h264,640x480,25.0,有音频,1.931,13,30,1.9734096656666413,0,33,8080808080802a80
武进生活频道,https://live.wjyanghu.com/live/CH2.m3u8,,,,,,江苏,720x576,zbefine.txt,944,200,成功,h264,720x576,25.0,有音频,5.668,16,363,9.159278737333352,0,2,8652513325ad6fe6
台前新闻综合,http://live.dxhmt.cn:9081/tv/10927-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,229,200,成功,h264,1920x1080,25.0,有音频,12.113,16,374,,3,39,
邯郸科技教育,https://jwcdnqx.hebyun.com.cn/live/hdkj/1500k/tzwj_video.m3u8,,,,,,河北,1920x1080,zbefine.txt,391,200,成功,h264,1920x1080,25.0,有音频,4.417,16,150,4.687345359666684,0,6,e18878cb334f3e61
扶沟综合频道,http://live.dxhmt.cn:9081/tv/11621-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,890,200,成功,h264,1920x1080,25.0,有音频,8.26,16,401,,3,42,
南部新闻综合,http://pili-live-rtmp.148.i2863.com/i2863-148/live_148_811389.m3u8,,,,,,四川,1280x720,zbefine.txt,1082,200,成功,h264,1280x720,25.0,有音频,3.58,16,266,2.535418494666677,0,6,c0e50db34db60bf4
义马新闻综合,http://live.dxhmt.cn:9081/tv/11281-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,230,200,成功,h264,1920x1080,25.0,有音频,13.062,15,303,11.187449435999952,3,30,
卫辉综合频道,http://live.dxhmt.cn:9081/tv/10781-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,238,200,成功,h264,1920x1080,25.0,有音频,15.808,15,356,12.03996596899998,3,36,
汝阳综合频道,http://live.dxhmt.cn:9081/tv/10326-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,244,200,成功,h264,1920x1080,25.0,有音频,9.792,15,363,,3,39,
永清综合频道,http://60.10.203.69:8000/0.m3u8,,,,,,河北,1920x1080,zbefine.txt,789,200,成功,h264,1920x1080,25.0,有音频,15.558,16,251,2.740189216333325,0,3,a572725949ac538f
哈尔滨新闻综合,http://stream.hrbtv.net/xwzh/sd/live.m3u8,,,,,,黑龙江,640x480,zbefine.txt,782,200,成功,h264,640x480,25.0,有音频,15.064,16,352,6.383935482666668,0,6,
灵璧综合频道,http://live.cms.anhuinews.com/video/s10003-lbtv/index.m3u8,,,,,,安徽,640x480,zbefine.txt,982,200,成功,h264,640x480,25.0,有音频,2.833,15,39,7.753095409499991,1,39,d5b1c90ff621c307
汾西综合,https://qmmqvzoz.live.sxmty.com/live/hls/f24f8a390c084386a564074c9260100c/be3fdf07606145739ab2c4b80fe0136a.m3u8,,,,,,山西,1920x1080,zbefine.txt,2096,200,成功,h264,1920x1080,25.0,有音频,7.982,16,408,7.874085434999984,0,1,f85847a710c70d7d
鄢陵综合频道,http://live.dxhmt.cn:9081/tv/11024-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,224,200,成功,h264,1920x1080,25.0,有音频,12.145,15,363,,3,33,
卢氏综合频道,http://live.dxhmt.cn:9081/tv/11224-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,991,200,成功,h264,1920x1080,25.0,有音频,13.072,16,388,,3,39,
新沂新闻频道,http://live.xysrmt.cn/xwzh/sd/live.m3u8,,,,,,江苏,1280x720,zbefine.txt,1954,200,成功,h264,1280x720,25.0,有音频,1.492,16,0,1.8705456206666515,0,48,8080808080820a82
方城一套,http://live.dxhmt.cn:9081/tv/11322-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,230,200,成功,h264,1920x1080,25.0,有音频,12.142,16,387,,3,36,
清河经济综艺,https://jwcdnqx.hebyun.com.cn/live/qinghe1/1500k/tzwj_video.m3u8,,,,,,河北,1920x1080,zbefine.txt,853,200,成功,h264,1920x1080,25.0,有音频,4.559,16,217,4.80218945433334,0,3,ff030100f0f8fcfc
渑池新闻综合,http://live.dxhmt.cn:9081/tv/11221-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,1496,200,成功,h264,1920x1080,25.0,有音频,9.072,14,348,,3,36,
延津综合频道,http://live.dxhmt.cn:9081/tv/10726-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,231,200,成功,h264,1920x1080,25.0,有音频,9.321,16,408,,3,42,
叶县一套,http://live.dxhmt.cn:9081/tv/10422-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,230,200,成功,h264,1920x1080,25.0,有音频,7.903,16,408,,3,42,
鹿邑新闻频道,http://live.dxhmt.cn:9081/tv/11628-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,941,200,成功,h264,1920x1080,25.0,有音频,8.159,16,408,,3,36,
新沂生活频道,http://live.xysrmt.cn/shpd/sd/live.m3u8,,,,,,江苏,1280x720,zbefine.txt,2155,200,成功,h264,1280x720,25.0,有音频,1.522,16,0,2.2381714730000035,0,48,8080808080820a82
西宁新闻综合,https://liveout.xntv.tv/a65jur/96iln2.m3u8,,,,,,青海,1920x1080,zbefine.txt,1548,200,成功,h264,1920x1080,25.0,有音频,7.347,16,348,,3,6,
黑水新闻综合,http://live.schstv.com:90/live/xwzh.m3u8,,,,,,四川,1920x1080,zbefine.txt,904,200,成功,h264,1920x1080,25.0,有音频,2.904,16,401,4.384967218999994,0,2,e51492c8bca767b2
万州最万州,http://123.146.162.24:8017/d4ceB1a/1000/live.m3u8,,,,,,重庆,720x576,zbefine.txt,252,200,成功,h264,720x576,25.0,有音频,1.583,16,0,1.5512976589999994,0,48,fe00000000000000
禹州综合,http://live.dxhmt.cn:9081/tv/11081-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,225,200,成功,h264,1920x1080,25.0,有音频,8.141,16,408,11.985610852000036,3,39,
开封新闻综合,http://live.dxhmt.cn:9081/tv/10200-2.m3u8,,,,,,河南,720x576,zbefine.txt,229,200,成功,h264,720x576,25.0,有音频,14.161,13,327,,3,30,
万载综合频道,http://live-echotv.cdnvideo.ru/echotv/echotv.sdp/playlist.m3u8,,,,,,江西,1024x576,zbefine.txt,985,200,成功,h264,1024x576,25.0,有音频,2.941,16,176,2.979709909666667,0,3,857308cf7470cb76
襄汾综合,http://7sycrzf7.live.sxmty.com/live/hls/da9222d15ce7491d85fe3519e5201df5/af161dfd2a434b22b3b75fdd72fb9038-1.m3u8,,,,,,山西,1920x1080,zbefine.txt,2460,200,成功,h264,1920x1080,25.0,有音频,6.943,16,319,8.275548167333378,0,3,96d8692749992d76
新乡县电视台,http://live.dxhmt.cn:9081/tv/10721-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,1012,200,成功,h264,1920x1080,25.0,有音频,17.53,16,348,,3,36,
西宁生活服务,https://liveout.xntv.tv/a65jur/90p2i1.m3u8,,,,,,青海,1920x1080,zbefine.txt,1133,200,成功,h264,1920x1080,25.0,有音频,6.913,16,348,,3,6,886c629acecb38ed
沈丘新闻综合,http://live.dxhmt.cn:9081/tv/11624-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,223,200,成功,h264,1920x1080,25.0,有音频,13.049,16,408,,3,39,
新安新闻综合,http://live.dxhmt.cn:9081/tv/10323-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,230,200,成功,h264,1920x1080,25.0,有音频,8.683,15,373,12.25484626499997,3,36,
河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8,,,,,,广东,960x540,zbefine.txt,839,200,成功,h264,960x540,25.0,有音频,5.038,14,247,8.806826083000013,0,3,87a7b452db4a2969
光山综合频道,http://live.dxhmt.cn:9081/tv/11522-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,229,200,成功,h264,1920x1080,25.0,有音频,10.947,16,387,,3,42,
内乡综合,http://live.dxhmt.cn:9081/tv/11325-1.m3u8,,,,,,河南,720x576,zbefine.txt,230,200,成功,h264,720x576,25.0,有音频,9.547,16,408,,3,39,
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8,,,,,,广东,960x540,zbefine.txt,233,200,成功,h264,960x540,25.0,有音频,3.074,14,266,6.128758152666687,0,3,8868629aceeb38ed
原阳新闻综合,http://live.dxhmt.cn:9081/tv/10725-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,231,200,成功,h264,1920x1080,25.0,有音频,10.078,15,375,,3,36,
开封公共频道,http://live.dxhmt.cn:9081/tv/10200-3.m3u8,,,,,,河南,720x576,zbefine.txt,226,200,成功,h264,720x576,25.0,有音频,10.053,15,362,,3,39,
金川新闻综合,http://live.jinchuanrmt.com:90/live/zhxw.m3u8,,,,,,四川,1920x1080,zbefine.txt,929,200,成功,h264,1920x1080,25.0,有音频,2.235,16,400,3.6290648579999925,0,2,9ca04d9de1de16e1
广安公共频道,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8,,,,,,四川,720x576,zbefine.txt,768,200,成功,h264,720x576,25.0,有音频,2.574,16,401,3.4997222250000086,0,3,
滑县新闻,http://live.dxhmt.cn:9081/tv/10526-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,1007,200,成功,h264,1920x1080,25.0,有音频,7.897,15,393,,3,36,
青县新闻,https://jwcdnqx.hebyun.com.cn/live/qxtvlive1/1500k/tzwj_video.m3u8,,,,,,河北,1920x1080,zbefine.txt,377,200,成功,h264,1920x1080,30.0,有音频,4.402,16,220,5.054740002666638,0,6,fe0101010afcfefe
栾川新闻频道,http://live.dxhmt.cn:9081/tv/10324-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,230,200,成功,h264,1920x1080,25.0,有音频,8.025,16,348,,3,36,
广安新闻综合,http://live1.gatv.com.cn:85/live/XWZH.m3u8,,,,,,四川,1920x1080,zbefine.txt,1733,200,成功,h264,1920x1080,25.0,有音频,3.05,15,227,3.36391983333336,0,15,
祁县新闻综合,http://ggpagerl.live.sxmty.com/live/hls/b350dc1ac5da45c2b2233f6eb122ddf4/49d3766c7f204685a2a8f027b234c33d.m3u8,,,,,,山西,640x360,zbefine.txt,1532,200,成功,h264,640x360,30.0,有音频,7.964,15,378,7.42095253433331,0,1,f38428f34438576f
太康综合,http://live.dxhmt.cn:9081/tv/11627-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,947,200,成功,h264,1920x1080,25.0,有音频,10.499,16,408,,3,39,
安阳县新闻综合,http://live.dxhmt.cn:9081/tv/10522-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,244,200,成功,h264,1920x1080,25.0,有音频,14.984,16,387,,3,42,
句容生活频道,http://jrlive.jrntv.com/live/_definst_/shenghuos/playlist.m3u8,,,,,,江苏,720x576,zbefine.txt,314,200,成功,h264,720x576,25.0,有音频,8.069,16,305,5.531876478666656,0,3,978ccf326969b511
句容新闻综合,http://jrlive.jrntv.com/live/_definst_/jrxwzhs/playlist.m3u8,,,,,,江苏,720x576,zbefine.txt,1494,200,成功,h264,720x576,25.0,有音频,10.167,16,307,3.5326250203333225,0,3,89ccb3459ae866b6
嵩县综合新闻,http://live.dxhmt.cn:9081/tv/10325-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,1008,200,成功,h264,1920x1080,25.0,有音频,13.015,16,395,,3,36,
林州综合,http://live.dxhmt.cn:9081/tv/10581-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,230,200,成功,h264,1920x1080,25.0,有音频,10.173,16,348,,3,39,
固始综合频道,http://live.dxhmt.cn:9081/tv/11525-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,230,200,成功,h264,1920x1080,25.0,有音频,14.988,13,339,,3,33,
济源电视一套,http://live.dxhmt.cn:9081/tv/19001-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,899,200,成功,h264,1920x1080,25.0,有音频,14.718,15,368,12.910366009000029,3,36,
淮滨综合频道,http://live.dxhmt.cn:9081/tv/11527-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,230,200,成功,h264,1920x1080,25.0,有音频,11.891,16,408,14.979724062000003,3,36,
灵宝新闻综合,http://live.dxhmt.cn:9081/tv/11282-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,245,200,成功,h264,1920x1080,25.0,有音频,17.349,16,408,,3,42,
偃师新闻频道,http://live.dxhmt.cn:9081/tv/10381-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,240,200,成功,h264,1920x1080,25.0,有音频,16.342,15,384,,3,42,
项城新闻,http://live.dxhmt.cn:9081/tv/11681-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,224,200,成功,h264,1920x1080,25.0,有音频,18.394,15,372,,3,33,
西华综合频道,http://live.dxhmt.cn:9081/tv/11622-1.m3u8,,,,,,河南,1920x1080,zbefine.txt,225,200,成功,h264,1920x1080,25.0,有音频,16.829,15,363,,3,33,
TV CRET (1080p),https://radiocret.net:8082/hls/tvcret.m3u8,TVCRET.sv@SD,,,,https://i.imgur.com/ChonoKb.png,Religious,1920x1080,iptv-org-all.txt,746,200,成功,h264,1920x1080,29.97002997002997,有音频,1.249,15,237,1.4188333353333367,0,3,99a16998b6866d75
Telenord 12 (720p) [Not 24/7],https://fox.hostlagarto.com:8081/telenord12/playlist.m3u8,Telenord12.do@SD,,,,https://i.imgur.com/o7EzEsV.png,General,1280x720,iptv-org-all.txt,18,200,成功,h264,1280x720,30.0,有音频,1.504,15,390,1.2296777646666708,0,2,c1b1c93cb98e6c99
True History (720p),https://linear-188.frequency.stream/dist/glewedtv/188/hls/master/playlist.m3u8,TrueHistory.us@SD,,,,https://i.imgur.com/1BHDGXx.png,Undefined,384x216,iptv-org-all.txt,139,200,成功,h264,384x216,29.97002997002997,有音频,1.581,15,336,1.7753840016666989,0,2,d1d91bc0372fe08d
Transformers TV,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/643683519b32b400094e0a40/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=1b215b54-4b81-11ef-a8ac-e146e4e7be02&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=abddc540-8919-4da1-b7b9-ffa5730e3bfb,,,,,,Undefined,640x360,iptv-org-all.txt,89,200,成功,h264,640x360,30.0,有音频,1.807,15,261,2.31252301633333,0,3,d3d10e3c71f24c4e
The New Detectives,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/5aea40b35126c2157123aa64/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2c25c9-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=5a0d0a98-404f-4ed2-acb8-799b2abcc5c6,TheNewDetectives.us@US,,,,https://i.imgur.com/GLXg9ge.png,Series,426x240,iptv-org-all.txt,38,200,成功,h264,426x240,30.0,有音频,1.806,15,254,2.141429893999998,0,3,a1915c76ca976e46
The Challenge,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/64f8a22a3efb510008245df0/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c7c5073-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=63985417-98be-4524-83cc-9a7c05387193,TheChallenge.us@SD,,,,https://i.imgur.com/MIXPSvC.png,Series,426x240,iptv-org-all.txt,46,200,成功,h264,426x240,30.0,有音频,1.841,15,190,1.6876495863333314,0,6,cdc36763d91a303c
TV3 La Plata (720p),https://cdn.amelbasoluciones.co:8081/teleopitalive/index.m3u8,TV3LaPlata.co@SD,,,,https://i.imgur.com/uRMq5HC.jpeg,General,1280x720,iptv-org-all.txt,1086,200,成功,h264,1280x720,30.0,有音频,0.82,11,30,1.2867280590000025,0,12,8e97971c3c60a8eb
The Walking Dead Universe,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/62fa8176b9884200074ef5ae/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=6c2c4cd4-30d3-11ef-9cf5-e9ddff8ff496&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=ff963292-6aa2-4806-857d-39ad6f5f0e4a,TheWalkingDeadUniverse.us@SD,,,,https://i.imgur.com/IwJ5Pnc.png,Series,426x240,iptv-org-all.txt,264,200,成功,h264,426x240,30.0,有音频,2.04,15,199,2.354434564999991,0,3,b77b445e6881c51e
Swarnavahini (720p),https://jk3lz8xklw79-hls-live.5centscdn.com/live/6226f7cbe59e99a90b5cef6f94f966fd.sdp/playlist.m3u8,Swarnavahini.lk@SD,,,,https://i.imgur.com/0hnpeq9.png,Undefined,1280x720,iptv-org-all.txt,1793,200,成功,h264,1280x720,50.0,有音频,2.069,15,142,1.1693849506666634,0,3,ed891b862d93698e
The Conners [Geo-blocked],https://amg00353-amg00353c36-xumo-us-3803.playouts.now.amagi.tv/playlist.m3u8,,,,,,Undefined,1920x1080,iptv-org-all.txt,1575,200,成功,h264,1920x1080,29.97002997002997,有音频,2.169,15,186,1.4053892350000012,0,3,c752b49ccb8a999c
The Pet Collective International (720p),https://the-pet-collective-international-au.samsung.wurl.tv/playlist.m3u8,ThePetCollective.us@Australia,,,,https://i.imgur.com/yH7n2dF.png,Family,1280x720,iptv-org-all.txt,741,200,成功,h264,1280x720,29.97002997002997,有音频,2.234,15,130,1.3225730010000045,0,3,a29ec99df3c326c0
Tastemade Australia (1080p),https://tmint-aus-samsungau.amagi.tv/playlist.m3u8,Tastemade.us@Australia,,,,https://i.imgur.com/xP7Ehn8.png,Cooking,1920x1080,iptv-org-all.txt,187,200,成功,h264,1920x1080,30.0,有音频,2.319,15,364,1.5611439996666832,0,2,a471d8e60ab4d3e5
Telecosta (720p),https://tv91.hostingnuclear.com:19360/telecosta/telecosta.m3u8,Telecosta.gt@SD,,,,https://www.telecostaescuintla.com/gallery_gen/f57408fa00aca6d969248be4b56b48e6.png,Undefined,1920x1080,iptv-org-all.txt,1556,200,成功,h264,1920x1080,29.97002997002997,有音频,0.581,15,369,0.7976269430000116,0,2,99dc275d2d662946
Tamilan TV (1080p),https://cdn.zionmediait.com/zionmediaitserver2024/97484f5ce6da96e496a9b87c439835d0.sdp/playlist.m3u8,TamilanTV.in@SD,,,,https://jiotvimages.cdn.jio.com/dare_images/images/Tamilan_Television.png,Undefined,1920x1080,iptv-org-all.txt,983,200,成功,h264,1920x1080,25.0,有音频,1.009,15,149,0.999597951666658,0,3,8de6730d259989e5
Teve Vida Network (480p) [Not 24/7],https://5bf8041cb3fed.streamlock.net/Tevevida/Tevevida/.m3u8,TeveVidaNetwork.us@SD,,,,https://i.imgur.com/lCpf5P1.png,Religious,1280x720,iptv-org-all.txt,17,200,成功,h264,1280x720,29.97002997002997,有音频,0.811,15,148,0.9441105020000199,0,3,97657a3a9846e532
Tropical Music TV (720p),https://59a564764e2b6.streamlock.net/vallenato/tropical/playlist.m3u8,TropicalMusicTV.us@SD,,,,https://i.imgur.com/h48pwLn.png,Music,1280x720,iptv-org-all.txt,1351,200,成功,h264,1280x720,29.97002997002997,有音频,2.847,15,111,2.8133247946666606,0,3,d0a977512de21ec6
Telemetro TV [Not 24/7],https://streamunoapp.com:3366/live/telemetrolive.m3u8,TelemetroTV.do@SD,,,,https://imgur.com/Ck2NL0t.png,General,1280x720,iptv-org-all.txt,1310,200,成功,h264,1280x720,29.97002997002997,有音频,2.911,15,287,2.5932119900000052,0,3,f9700770328dfc33
True History Channel,https://linear-188.frequency.stream/dist/xumo/188/hls/master/playlist.m3u8,,,,,,Undefined,384x216,iptv-org-all.txt,6,200,成功,h264,384x216,29.97002997002997,有音频,0.697,15,346,2.0443191233333287,0,2,c0933e87276cc1ed
The Jack Hanna Channel (1080p),https://aegis-cloudfront-1.tubi.video/cb66e7f1-039e-4e9d-82d9-0e2032e6803e/playlist.m3u8,,,,,,Undefined,1920x1080,iptv-org-all.txt,125,200,成功,h264,1920x1080,29.97002997002997,有音频,2.947,15,220,3.2158491633333406,0,3,d5cfe36ccc21c04e
TM1 (360p) [Not 24/7],http://69.64.57.208/tm1/playlist.m3u8,TM1TV.ml@SD,,,,https://i.imgur.com/83BgaBa.png,General,640x360,iptv-org-all.txt,11,200,成功,h264,640x360,25.0,有音频,0.711,14,268,1.944013018333332,0,3,a5a5a5a5a5a55a5a
Survivor (1080p),https://amg00627-amg00627c16-samsung-nz-2811.playouts.now.amagi.tv/playlist/amg00627-banijayfast-survivor-samsungnz/playlist.m3u8,Survivor.us@SD,,,,https://i.imgur.com/Zz9SgY8.png,Series,1920x1080,iptv-org-all.txt,1488,200,成功,h264,1920x1080,25.0,有音频,3.175,15,218,2.8469109733333275,0,7,f39b0c9439b52971
T2 Movies,https://still-mud-3642.nqanzvyuupxwcahtfq.workers.dev/?url=https://ca-rt.onetv.app/T2Movies/index-0.m3u8,T2Movies.ir@SD,,,,https://i.postimg.cc/gJ0pG0jK/t2movies.png,Movies,720x480,iptv-org-all.txt,1249,200,成功,h264,720x480,29.97002997002997,有音频,0.643,15,79,0.912120765666657,0,3,d47b23840b3ff468
TLT Molise (1080p),https://5f22d76e220e1.streamlock.net/tltmolise/tltmolise/playlist.m3u8,TLTMolise.it@SD,,,,https://i.imgur.com/4G8fqtn.png,General,854x480,iptv-org-all.txt,112,200,成功,h264,854x480,30.0,有音频,2.822,13,277,3.297532138666687,0,3,b0cac825ba4ad59f
The Library Channel TV18 (360p),https://reflect-memphis.cablecast.tv/live-2/live/live.m3u8,WYPLTV18.us@SD,,,,https://i.imgur.com/irwOxj4.png,General,960x540,iptv-org-all.txt,1116,200,成功,h264,960x540,30.0,有音频,3.818,15,80,2.0872373746666804,0,3,bf69116712c7709c
TV BRICS Russian (1080p),https://rusbrics.mediacdn.ru/cdn/brics/russian/playlist.m3u8,TVBRICSRussian.ru@SD,,,,https://i.imgur.com/vLpm8tN.png,General,1920x1080,iptv-org-all.txt,2011,200,成功,h264,1920x1080,25.0,有音频,3.85,15,380,4.106845256333334,0,2,d4a52f94da0a3b6a
Taber TV (1080p),https://5fc584f3f19c9.streamlock.net/tabertv/videotabertv/playlist.m3u8,TaberTV.sv@SD,,,,https://i.imgur.com/ikq2iSf.png,Religious,1920x1080,iptv-org-all.txt,1050,200,成功,h264,1920x1080,30.0,有音频,1.888,15,260,3.22547236699999,0,3,c4733ccb34ce9136
TNH,https://bozztv.com/dvrfl03/hdirect/hdirect-telecaraibes/index.m3u8,TNH.ht@SD,,,,https://i.imgur.com/8nvCXzt.png,General,1280x720,iptv-org-all.txt,30,200,成功,h264,1280x720,25.0,有音频,0.77,9,101,1.1855147496666707,0,3,f5b15a860f4a4a3d
TM TV (720p),https://hls.tmtv.live/hls/stream.m3u8,TMTV.us@SD,,,,https://tmlive.tv/wp-content/uploads/2018/07/immigration-consultants-network-en-.png,General,1280x720,iptv-org-all.txt,1793,200,成功,h264,1280x720,25.0,有音频,2.264,15,278,3.2128167440000275,0,2,c3c35534e33c6e34
